,name,country,latitude,longitude,picture,caption,picture_url,picture_thumb,description,picture_url_local,picture_thumb_local,continent
<Annunciation_Greek_Orthodox_Cathedral_of_New_England>,Annunciation Greek Orthodox Cathedral of New England,United States,42.336666666666666,-71.0936111111111,Annunciation Cathedral Boston.JPG,The Cathedral seen from Huntington Avenue.,https://upload.wikimedia.org/wikipedia/commons/3/3c/Annunciation_Cathedral_Boston.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Annunciation_Cathedral_Boston.JPG/250px-Annunciation_Cathedral_Boston.JPG,"The Annunciation Greek Orthodox Cathedral of New England is a historic Greek Orthodox Church at 514 Parker Street in Boston, Massachusetts.
The Classical Revival church was designed by Hachadoor Demoorjian and built in 1923; design work of its interior included consultation with architect Ralph Adams Cram. It was added to the National Register of Historic Places as Greek Orthodox Cathedral of New England in 1988.
The Cathedral is the seat of the Greek Orthodox Metropolis of Boston, and served as the headquarters of the Greek Orthodox Metropolis of Boston until c. 1973, when its Residence was moved to 162 Goddard Avenue, Brookline, Massachusetts. The Annunciation Greek Orthodox Cathedral of New England remains at 514 Parker Street, Boston Massachusetts and remains the Mother Church of the Metropolis of Boston.",00356.jpg,00357.jpg,North America
<Royal_Fortress_of_the_Concepcion>,Royal Fortress of the Concepcion,Spain,40.70311111111111,-6.804333333333332,File:Fortress of Concepcion.jpg,Fortress of the Conception,https://upload.wikimedia.org/wikipedia/commons/a/ac/Fortress_of_Concepcion.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Fortress_of_Concepcion.jpg/250px-Fortress_of_Concepcion.jpg,"The fortress of Real Fuerte de la Concepción (English: Royal Fortress of the Conception) is a star fortress built in the Vaubanesque style. It is located 0.6 miles (0.97 km) west of the village of Aldea del Obispo in the province of Salamanca, western Spain, part of the autonomous community of Castile and León. The fortress was constructed there because of its position of great strategic significance due to its proximity to the border between Spain and Portugal which lies 0.4 miles (0.64 km) to the west of the fortress. The Fortress of the Concepcion is also opposite the Portuguese castle fortress of Almeida which lies 5.5 miles (8.9 km) west-north-west of the fortress. In 2006, the derelict fortress was sold privately and the site was renovated into a luxury hotel which opened in 2012.",00357.jpg,00358.jpg,Europe
<Town_House_Galleria>,Town House Galleria,Italy,45.4658,9.19007,File:TownHouse Galleria new entrance.jpg,TownHouse Galleria new entrance,https://upload.wikimedia.org/wikipedia/commons/e/e3/TownHouse_Galleria_new_entrance.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/TownHouse_Galleria_new_entrance.jpg/250px-TownHouse_Galleria_new_entrance.jpg,"The TownHouse Galleria is a luxury hotel in Milan, Italy, located inside Galleria Vittorio Emanuele II. It was inaugurated on 7 March 2007 in memory of Galleria's ground-breaking ceremony, on the same day in 1865, by King Vittorio Emanuele II.
The hotel with 58 rooms and suites is housed inside a national monument. It also offers a spa, 'La Sinfonia' restaurant, an Oyster Bar (overlooking the Ottagono) and the Highline Galleria walk that connects La Scala Square with Duomo Square by walking over the roofs of Galleria. The hotel hosts the Museum 'The World of Leonardo da Vinci', which is open to guests and the general public.
The TownHouse Galleria is closed from October 2018.",00358.jpg,00359.jpg,Europe
<Church_of_the_Holy_Souls_in_Purgatory_(Alcamo)>,Church of the Holy Souls in Purgatory,Italy,37.98017,12.95443,Chiesa Anime Sante.jpg,The façade,https://upload.wikimedia.org/wikipedia/commons/4/46/Chiesa_Anime_Sante.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Chiesa_Anime_Sante.jpg/250px-Chiesa_Anime_Sante.jpg,,00359.jpg,00360.jpg,Europe
"<Priory_Church,_El_Puerto_de_Santa_María>",Priory Church,Spain,36.599822222222215,-6.228877777777778,"Iglesia Mayor Prioral, El Puerto de Santa María, España, 2015-12-08, DD 13.JPG","Plateresque sculpture adorns the church's south entrance which is known as the ""Puerta del Sol""",https://upload.wikimedia.org/wikipedia/commons/7/72/Iglesia_Mayor_Prioral%2C_El_Puerto_de_Santa_Mar%C3%ADa%2C_Espa%C3%B1a%2C_2015-12-08%2C_DD_13.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Iglesia_Mayor_Prioral%2C_El_Puerto_de_Santa_Mar%C3%ADa%2C_Espa%C3%B1a%2C_2015-12-08%2C_DD_13.JPG/250px-Iglesia_Mayor_Prioral%2C_El_Puerto_de_Santa_Mar%C3%ADa%2C_Espa%C3%B1a%2C_2015-12-08%2C_DD_13.JPG,"The Priory Church (Spanish: Iglesia Mayor Prioral) is a minor basilica church in El Puerto de Santa María, province of Cádiz, Spain. It is documented from 1486 when the building was under construction.  It was damaged by an earthquake in the 17th century and was partly rebuilt in the Baroque style.  As a result of being constructed in two phases, the church contains both Gothic and Baroque architecture, exemplified in its portals.
It was declared Bien de Interés Cultural (a category in the Spanish heritage register) in 1982.",00360.jpg,00361.jpg,Europe
<Villa_Erba>,Villa Erba,Italy,45.83916666666667,9.074444444444444,"Villa Erba, Cernobbio - Concorso eleganza Villa d'Este.jpg",Exterior view of the villa in 2009,https://upload.wikimedia.org/wikipedia/commons/0/0d/Villa_Erba%2C_Cernobbio_-_Concorso_eleganza_Villa_d%27Este.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Villa_Erba%2C_Cernobbio_-_Concorso_eleganza_Villa_d%27Este.jpg/250px-Villa_Erba%2C_Cernobbio_-_Concorso_eleganza_Villa_d%27Este.jpg,"Villa Erba is a 19th-century villa in Cernobbio, on the shores of Lake Como, Italy. It was built by Luigi Erba, brother of the prominent businessman Carlo Erba (founder of the first Italian pharmaceutical company), to show off his wealth.
After the death of Luigi Erba, the villa was inherited by his daughter Carla and was used by members of Carla's family, including her son Luchino Visconti. In 1986, it was bought by a public consortium to use as an exposition and congress center.
In 2004, the villa served as a filming location for the movie Ocean's Twelve. In early 2005, American singer Gwen Stefani, shot the music video for her 2005 single, Cool, on the villa's grounds. In the same year, a leg of Anastacia's Live at Last Tour was hosted in the villa's park.",00361.jpg,00362.jpg,Europe
<Cappella_Sansevero>,Cappella Sansevero,Italy,40.84919,14.254879999999998,Cappellaentrance.jpg,Entrance to the chapel.,https://upload.wikimedia.org/wikipedia/commons/4/4f/Cappellaentrance.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Cappellaentrance.jpg/250px-Cappellaentrance.jpg,"The Cappella Sansevero (also known as the Cappella Sansevero de' Sangri or Pietatella) is a chapel located on Via Francesco de Sanctis 19, just northwest of the church of San Domenico Maggiore, in the historic center of Naples, Italy. The chapel is more properly named the Chapel of Santa Maria della Pietà.  It contains works of Rococo art by some of the leading Italian artists of the 18th century.",00362.jpg,00363.jpg,Europe
<Sanctuary_of_Madonna_of_Miracles>,Sanctuary of Madonna of Miracles,Italy,37.98477000000001,12.966656,Santuario della Madonna dei Miracoli (Alcamo) - Facciata.jpg,Façade of the sanctuary of Madonna of Miracles,https://upload.wikimedia.org/wikipedia/commons/1/1f/Santuario_della_Madonna_dei_Miracoli_%28Alcamo%29_-_Facciata.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Santuario_della_Madonna_dei_Miracoli_%28Alcamo%29_-_Facciata.jpg/250px-Santuario_della_Madonna_dei_Miracoli_%28Alcamo%29_-_Facciata.jpg,,00363.jpg,00364.jpg,Europe
<Small_Church_of_Saint_Anne_(Alcamo)>,Small Church of Saint Anne,Italy,37.97304000000001,12.9547,Chiesetta di Sant'Anna.jpg,The façade,https://upload.wikimedia.org/wikipedia/commons/c/c9/Chiesetta_di_Sant%27Anna.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Chiesetta_di_Sant%27Anna.jpg/250px-Chiesetta_di_Sant%27Anna.jpg,,00364.jpg,00365.jpg,Europe
<Iglesia_de_la_Concepción_(Santa_Cruz_de_Tenerife)>,Iglesia de la Concepción,Spain,28.464444444444442,-16.248888888888892,"Iglesia de Nuestra Señora de la Concepción, Santa Cruz de Tenerife, España, 2012-12-15, DD 01.jpg",Iglesia de la Concepción,https://upload.wikimedia.org/wikipedia/commons/8/81/Iglesia_de_Nuestra_Se%C3%B1ora_de_la_Concepci%C3%B3n%2C_Santa_Cruz_de_Tenerife%2C_Espa%C3%B1a%2C_2012-12-15%2C_DD_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Iglesia_de_Nuestra_Se%C3%B1ora_de_la_Concepci%C3%B3n%2C_Santa_Cruz_de_Tenerife%2C_Espa%C3%B1a%2C_2012-12-15%2C_DD_01.jpg/250px-Iglesia_de_Nuestra_Se%C3%B1ora_de_la_Concepci%C3%B3n%2C_Santa_Cruz_de_Tenerife%2C_Espa%C3%B1a%2C_2012-12-15%2C_DD_01.jpg,"The Iglesia-Parroquia Matriz de Nuestra Señora de La Concepción (Church of the Immaculate Conception) is a Catholic church located in the city of Santa Cruz de Tenerife (Canary Islands, Spain). It is the only church in the Canary Islands that has five naves.
This church was built upon the first chapel erected by the Spanish conquistadors after landing on the coast where they would later build the city. This church is the main temple of the city, which is why it is called ""the Cathedral of Santa Cruz"". However, it not is a cathedral; the Cathedral of La Laguna is the cathedral of Tenerife.
In 1500 work began to build a church dedicated to the Holy Cross founded by Father Juan Guerra. It was one of the first churches built on the island of Tenerife. Specifically, the Church of the Conception of Santa Cruz was built near the place where the first Christian mass observed on the island of Tenerife after the founding of the city of Santa Cruz de Tenerife was held.
The Iglesia de la Concepción is dedicated to the Immaculate Conception of the Virgin Mary. In this church is the image of St. James (patron saint of Santa Cruz de Tenerife). Inside the church is kept the cross that gave rise to the founding of the city. Stresses the organ, brought from London and acquired in 1862. In this church is a relic of St. Clement I, Pope and Martyr, donated by the Patriarch of Antioch, Mr. Sidotti. Historically this was highly revered relic in the city.In the temple there is a small Gothic image of the fifteenth century of the Our Lady of Consolation (historical patron saint of Santa Cruz de Tenerife), of historical merit, it was the same as the Alonso Fernández de Lugo placed in the hermitage of that name. It was the first Virgin that venerated in Santa Cruz and one of the first devotions of Tenerife.
The architectural style of the church is baroque and Tuscan. The bell tower is the most identifiable part of the church. The Church of the Conception has been declared a site of cultural interest.",00365.jpg,00366.jpg,Europe
<Ducal_Palace_of_Modena>,Ducal Palace of Modena,Italy,44.6484,10.9294,Baroque ducal palace modena.jpg,The Ducal Palace of Modena.,https://upload.wikimedia.org/wikipedia/commons/f/f6/Baroque_ducal_palace_modena.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Baroque_ducal_palace_modena.jpg/250px-Baroque_ducal_palace_modena.jpg,"The Ducal Palace of Modena is a Baroque palace in Modena, Italy. It was the residence of the Este Dukes of Modena between 1452 and 1859. It currently houses a portion of the Italian Military Academy.",00366.jpg,00367.jpg,Europe
<Hotel_Arts>,Hotel Arts,Spain,41.386666666666656,2.1961111111111107,Hotel Arts by night.JPG,Hotel Arts by night,https://upload.wikimedia.org/wikipedia/commons/8/85/Hotel_Arts_by_night.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Hotel_Arts_by_night.JPG/250px-Hotel_Arts_by_night.JPG,"The Hotel Arts is a 44-storey, 483 room luxury hotel on the seafront of Barcelona, in Catalonia, Spain. It is operated by Ritz-Carlton.",00367.jpg,00368.jpg,Europe
<Palazzo_Foscari_(Giudecca_795)>,Palazzo Foscari,Italy,45.4276,12.3219,Venise-Palazzo-Foscari-Giudecca795.jpg,Palazzo Foscari in Giudecca,https://upload.wikimedia.org/wikipedia/commons/e/e9/Venise-Palazzo-Foscari-Giudecca795.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Venise-Palazzo-Foscari-Giudecca795.jpg/250px-Venise-Palazzo-Foscari-Giudecca795.jpg,"Palazzo Foscari (also called Palazzetto Foscari) is a Gothic style palace in Venice, built in the 14th century; it is located at the civic number 795 in the island of Giudecca, near the Molino Stucky.
Originally one of the palaces built for the 65th doge of Venice Francesco Foscari and his family, in the late 19th century Palazzo Foscari in Giudecca was also inhabited by Giovanni Stucky, the Swiss engineer who completely renovated and enlarged the flour mills of Venice, applying modern manufacturing concepts and techniques (source: mosaic in the staircase, datation 1898). From 1992 to 2006, the palace hosted the Archivio musicale Luigi Nono, the musical archive of the Venetian composer. Since 2006, the palazzo has hosted a modern and contemporary art gallery, named after the address Giudecca 795.",00368.jpg,00369.jpg,Europe
<Iglesia_de_San_Francisco_de_Asís_(Santa_Cruz_de_Tenerife)>,Iglesia de San Francisco de Asís,Spain,28.468055555555555,-16.249444444444443,"Fachada de la Iglesia de San Francisco, Santa Cruz de Tenerife.JPG",Fachade,https://upload.wikimedia.org/wikipedia/commons/9/9b/Fachada_de_la_Iglesia_de_San_Francisco%2C_Santa_Cruz_de_Tenerife.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Fachada_de_la_Iglesia_de_San_Francisco%2C_Santa_Cruz_de_Tenerife.JPG/250px-Fachada_de_la_Iglesia_de_San_Francisco%2C_Santa_Cruz_de_Tenerife.JPG,"The Iglesia de San Francisco de Asís (Church of St. Francis of Assisi) is a Catholic church located in the city of Santa Cruz de Tenerife (Canary Islands, Spain).
This church was originally a Franciscan convent and is now the second most important church of the city, after the Church of the Conception. The present church was completed in 1680 and notable for the large number of works of art he owns. The church has three naves and is one of the best examples of Baroque architecture in the Canary Islands.
Although the church is most famous because it is home to the miraculous image of the Señor de las Tribulaciones, a small picture that represents Jesus Christ, which is famous because after a cholera epidemic and morbidity in 1893, we made a procession with this image through the streets of the city and the epidemic stopped miraculously. For this reason the size is invoked as protector of the city and taking the title of Señor de Santa Cruz.",00369.jpg,00370.jpg,Europe
<Santa_María_la_Blanca>,Santa María la Blanca,Spain,39.85694444444445,-4.030277777777778,Sinagoga Santa María la Blanca.jpg,Interior of Santa María la Blanca.,https://upload.wikimedia.org/wikipedia/commons/0/04/Sinagoga_Santa_Mar%C3%ADa_la_Blanca.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/Sinagoga_Santa_Mar%C3%ADa_la_Blanca.jpg/250px-Sinagoga_Santa_Mar%C3%ADa_la_Blanca.jpg,,00370.jpg,00371.jpg,Europe
<Burgos_Cathedral>,Burgos Cathedral,Spain,42.34080555555556,-3.7044722222222224,Fachada_de_la_Catedral_de_Burgos.jpg,Gothic Burgos Cathedral,https://upload.wikimedia.org/wikipedia/commons/9/9e/Fachada_de_la_Catedral_de_Burgos.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Fachada_de_la_Catedral_de_Burgos.jpg/250px-Fachada_de_la_Catedral_de_Burgos.jpg,"The Cathedral of Saint Mary of Burgos (Spanish: Santa Iglesia Basílica Catedral Metropolitana de Santa María de Burgos) is a Catholic church dedicated to the Virgin Mary located in the historical center of the Spanish city of Burgos. Its official name is Santa Iglesia Catedral Basílica Metropolitana de Santa María de Burgos.
Its construction began in 1221, in the style of French Gothic architecture and is based on a Latin Cross. After a hiatus of almost 200 years, it went through major embellishments of great splendor in the 15th and 16th centuries: the spires of the main facade, the capilla del Condestable, 'Chapel of the Constable' and dome of the transept. These are elements of the flamboyant Gothic which gives the cathedral its unmistakable profile. The last works of importance (the Sacristy or the Chapel of Saint Thecla) were performed in the 18th century, during which the Gothic portals of the main facade were also modified. The style of the cathedral is the Gothic, although it has several decorative Renaissance and Baroque elements as well. The construction and renovations were made with limestone extracted from the quarries of the nearby town of Hontoria de la Cantera.
Many works of extraordinary artists are preserved in the cathedral, bearing testimony to the creative genius of architects and sculptors of the Colonia family (Juan, Simón and Francisco), the architect Juan de Vallejo, sculptors Gil de Siloé, Felipe Bigarny, Rodrigo de la Haya, Martín de la Haya, Juan de Ancheta and Juan Pascual de Mena, the sculptor and architect Diego de Siloé, the fencer Cristóbal de Andino, the glazier Arnao de Flandes and the painters Alonso de Sedano, Mateo Cerezo, Sebastiano del Piombo or Juan Ricci, among others.
The design of the main facade is related to the purest French Gothic style such as found in the contemporary great cathedrals of Paris and Reims, while the interior elevation refers to Bourges Cathedral. The facade consists of three stories topped by two lateral square bell towers. The spires, showing Germanic influence, were added in the 15th century by Juan de Colonia. The portals of Sarmental and la Coronería were constructed in 13th century Gothic style, while the portal de la Pellejería shows 16th century Plateresques-Renaissance influences.
The cathedral was declared a World Heritage Site by UNESCO on October 31, 1984. It is the only Spanish cathedral that has this distinction independently, without being joined to the historic center of a city (as in Salamanca, Santiago de Compostela, Ávila, Córdoba, Toledo, Alcalá de Henares or Cuenca) or in union with other buildings, as in Seville. It is similar in design to Brussels Cathedral.",00371.jpg,00372.jpg,Europe
<Palencia_Cathedral>,Palencia Cathedral,Spain,42.01111111111111,-4.536944444444444,Catedral de San Antolín en Palencia.JPG,Palencia Cathedral,https://upload.wikimedia.org/wikipedia/commons/3/3b/Catedral_de_San_Antol%C3%ADn_en_Palencia.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Catedral_de_San_Antol%C3%ADn_en_Palencia.JPG/250px-Catedral_de_San_Antol%C3%ADn_en_Palencia.JPG,"Palencia Cathedral (Catedral de san Antolín) is a Roman Catholic church located in Palencia, Spain. It is dedicated to Saint Antoninus of Pamiers.

The cathedral was built from 1172 to 1504 stands over a low-vaulted Visigothic crypt (the Crypt of San Antolín). In front of the Proto- Romanesque temple is the old Visigothic chapel from the mid 7th century, built during the reign of Wamba to preserve the remains of the martyr Saint Antoninus of Pamiers, a Visigothic-Gallic nobleman brought from Narbonne to Visigothic Hispania in 672 or 673 by Wamba himself. These are the only remains of the Visigothic cathedral of Palencia. 

It is a large Gothic building, popularly dubbed as ""The unknown beauty"" because it is not as well known as other Spanish cathedrals, though it is a valuable building which has in its interior many works of art of great value.
Its more than 130 metres long, 42 metres high and 50 metres wide at the centre, making it one of the largest cathedrals in Spain and Europe. Just by way of comparison, the internal length of the Cathedral of Reims reaches 138m; in turn, the height of the central nave reaches 33m in Notre Dame de Paris; in Reims it is 38m, 42m in Notre-Dame d'Amiens and 48m in Beauvais Cathedral, the highest of all Gothic cathedrals.
Its exterior solid, simple and austere, does not reflect the grandeur of its interior, with more than twenty chapels of great artistic and historical interest. The most recognizable feature on the outside is the tower, of 55 meters of height, solid and a little rough in its Gothic style. Recent studies and excavations show that it was a military tower, and after serving this function, pinnacles and cattail were added as the sole decoration.
The Cathedral's museum contains a number of important works of art, including a retablo of twelve panels by Juan de Flandes, court painter to Queen Isabella I of Castile and El Greco's St. Sebastian"" (1576–79).",00372.jpg,00373.jpg,Europe
<St._Bartholomew_Oratory_(Bordighera)>,St. Bartholomew Oratory,Italy,43.7803,7.6742,Bordighera-centro storico9.jpg,St. Bartholomew Oratory (Bordighera),https://upload.wikimedia.org/wikipedia/commons/c/c0/Bordighera-centro_storico9.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Bordighera-centro_storico9.jpg/250px-Bordighera-centro_storico9.jpg,,00373.jpg,00374.jpg,Europe
<Santa_Maria_Addolorata_a_piazza_Buenos_Aires>,Santa Maria Addolorata a piazza Buenos Aires,Italy,41.91812,12.500795,Trieste - Santa Maria Addolorata a piazza Buenos Aires 5.JPG,Santa Maria Addolorata a piazza Buenos Aires,https://upload.wikimedia.org/wikipedia/commons/1/15/Trieste_-_Santa_Maria_Addolorata_a_piazza_Buenos_Aires_5.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Trieste_-_Santa_Maria_Addolorata_a_piazza_Buenos_Aires_5.JPG/250px-Trieste_-_Santa_Maria_Addolorata_a_piazza_Buenos_Aires_5.JPG,"Santa Maria Addolorata a Piazza Buenos Aires (English: Our Lady of Sorrows at Piazza Buenos Aires), titular church and the Argentine national church, on Viale Regina Margherita, Rome.",00374.jpg,00375.jpg,Europe
<Bilbao_Cathedral>,Bilbao Cathedral,Spain,43.256944444444436,-2.9238888888888885,Bilbao - Catedral de Santiago 51.JPG,The main facade and spire,https://upload.wikimedia.org/wikipedia/commons/9/96/Bilbao_-_Catedral_de_Santiago_51.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Bilbao_-_Catedral_de_Santiago_51.JPG/250px-Bilbao_-_Catedral_de_Santiago_51.JPG,"Santiago Cathedral (Spanish: Catedral de Santiago; Basque: Donejakue Katedrala) is a Roman Catholic church in the city of Bilbao. The temple was originally built during the 14th-15th centuries as Bilbao's main parish church, and was only declared cathedral in 1950 when the Roman Catholic Diocese of Bilbao was officially created. Its origins probably date to well before the foundation of the city in 1300, when Bilbao was little more than a small enclave of fishermen. 

The temple is consecrated in honor of the apostle Saint James the Great (Santiago in Spanish), by virtue of being a point of transit for the pilgrims that followed the Northern branch of the Way of Saint James.
Architecturally, the present building is a mixture of styles: from the 15th century Gothic  of the cloister and the main vault, where of special interest are the cloister and the beautiful portal that gives access Correo street (Puerta del Angel), to the ostentatious Gothic Revival façade and spire.
A curious custom is the addition of stone carvings of local merchants along the buttresses of the main vault.
It should not be confused with the Cathedral of Santiago de Compostela.
For various reasons, the San Mamés stadium, home of local football team Athletic Bilbao, was referred to as La Catedral several decades prior to the inauguration of Santiago Cathedral. A place of worship is depicted on the club's crest (as in the city coat of arms) but this is the nearby San Antón church and its bridge.",00375.jpg,00376.jpg,Europe
<Virxe_da_Barca_sanctuary>,Virxe da Barca sanctuary,Spain,43.111944444444454,-9.219444444444443,"Vistas do Santuario da Virxe da Barca, Muxía, Galiza.jpg","Virxe da Barca sanctuary. In the background, ""A Ferida"", a tribute sculpture to the volunteers who helped to clean the Prestige oil spill.",https://upload.wikimedia.org/wikipedia/commons/1/17/Vistas_do_Santuario_da_Virxe_da_Barca%2C_Mux%C3%ADa%2C_Galiza.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Vistas_do_Santuario_da_Virxe_da_Barca%2C_Mux%C3%ADa%2C_Galiza.jpg/250px-Vistas_do_Santuario_da_Virxe_da_Barca%2C_Mux%C3%ADa%2C_Galiza.jpg,"The Virxe da Barca sanctuary is a church located in Muxía, Spain. It was destroyed by a fire that was started by lightning on 25 December 2013.",00376.jpg,00377.jpg,Europe
<Iglesia_de_San_Andrés_(Tenerife)>,Iglesia de San Andrés,Spain,28.503055555555555,-16.189166666666665,Campanario de la Iglesia de San Andrés.jpg,Iglesia de San Andrés,https://upload.wikimedia.org/wikipedia/commons/6/61/Campanario_de_la_Iglesia_de_San_Andr%C3%A9s.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Campanario_de_la_Iglesia_de_San_Andr%C3%A9s.jpg/250px-Campanario_de_la_Iglesia_de_San_Andr%C3%A9s.jpg,"The Iglesia de San Andrés Apóstol (Church of St. Andrew the Apostle) is a Catholic church and parish of the village of San Andrés (Santa Cruz de Tenerife, Canary Islands, Spain). It is one of the oldest churches in the Canary Islands which was built between 1505 and 1510 (shortly after the conquest of the Canary Islands).",00377.jpg,00378.jpg,Europe
<Santa_Maria_dell'Orto>,Santa Maria dell'Orto,Italy,41.886895,12.474981,SMariaOrto.jpg,"Church of Santa Maria dell'Orto, the façade",https://upload.wikimedia.org/wikipedia/commons/d/d3/SMariaOrto.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/SMariaOrto.jpg/250px-SMariaOrto.jpg,Santa Maria dell'Orto is a Roman Catholic church in the Rione of Trastevere in Rome (Italy). It is the national church of Japan in Rome.,00378.jpg,00379.jpg,Europe
"<St_Mary's_Church,_Watford>",St Mary's Church,United Kingdom,51.654563,-0.395923,"St Mary's Church, Watford.jpg",View of St Mary's from the East,https://upload.wikimedia.org/wikipedia/commons/c/c9/St_Mary%27s_Church%2C_Watford.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/St_Mary%27s_Church%2C_Watford.jpg/250px-St_Mary%27s_Church%2C_Watford.jpg,"St Mary's Watford is a Church of England church in Watford, Hertfordshire, in the United Kingdom. It is situated in the town centre on Watford High Street, approximately 25 kilometres (16 mi) outside London. St Mary's is the parish church of Watford and is part of the Anglican Diocese of St Albans. Thought to be at least 800 years old, the church contains burials of a number of local nobility and some noteworthy monumental sculpture of the Elizabethan and Jacobean eras.",00379.jpg,00380.jpg,Europe
<Domus_Sanctae_Marthae>,Domus Sanctae Marthae,Vatican City,41.90055555555556,12.453333333333333,Domus Sanctae Marthae from the Dome of St. Peter's.jpg,The Domus Sanctae Marthae seen from the dome of St. Peter's Basilica,https://upload.wikimedia.org/wikipedia/commons/1/11/Domus_Sanctae_Marthae_from_the_Dome_of_St._Peter%27s.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Domus_Sanctae_Marthae_from_the_Dome_of_St._Peter%27s.jpg/250px-Domus_Sanctae_Marthae_from_the_Dome_of_St._Peter%27s.jpg,"The Domus Sanctae Marthae (Latin for Saint Martha's House; Italian: Casa Santa Marta) is a building adjacent to St. Peter's Basilica in Vatican City. Completed in 1996, during the pontificate of Pope John Paul II, it is named after Martha of Bethany, who was a sibling to Mary and Lazarus of Bethany. The building functions as a guest house for clergy having business with the Holy See, and as the temporary residence of members of the College of Cardinals while participating in a papal conclave to elect a new pope.
Pope Francis has lived in a penthouse suite in the building since his election in March 2013, declining to use the papal apartments in the Apostolic Palace.",00380.jpg,00381.jpg,Europe
<Auberge_de_Provence>,Auberge de Provence,Malta,35.8975,14.5125,"Auberge de Provence, Republic Street, Valletta.jpg",Façade of Auberge de Provence,https://upload.wikimedia.org/wikipedia/commons/5/5e/Auberge_de_Provence%2C_Republic_Street%2C_Valletta.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Auberge_de_Provence%2C_Republic_Street%2C_Valletta.jpg/250px-Auberge_de_Provence%2C_Republic_Street%2C_Valletta.jpg,"Auberge de Provence (Maltese: Berġa ta' Provenza) is an auberge in Valletta, Malta. It was built in the sixteenth century to house knights of the Order of Saint John from the langue of Provence. It now houses the National Museum of Archaeology.",00381.jpg,00382.jpg,Europe
"<I_Gesuiti,_Venice>",I Gesuiti,Italy,45.44333333333333,12.339166666666667,Chiesa dei Gesuiti (Facciata).jpg,Facade of the church,https://upload.wikimedia.org/wikipedia/commons/9/90/Chiesa_dei_Gesuiti_%28Facciata%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Chiesa_dei_Gesuiti_%28Facciata%29.jpg/250px-Chiesa_dei_Gesuiti_%28Facciata%29.jpg,"The church of Santa Maria Assunta, known as I Gesuiti, is a religious building in Venice, northern Italy. It is located in the sestiere of Cannaregio, in Campo dei Gesuiti, not far from the Fondamenta Nuove.",00382.jpg,00383.jpg,Europe
