,name,country,latitude,longitude,picture,caption,picture_url,picture_thumb,description,picture_url_local,picture_thumb_local,continent
<Lower_Saranac_Lake>,Lower Saranac Lake,United States,44.30806111111111,-74.18416944444445,Small Island in Lower Saranac Lake.jpg,A Small Island in Lower Saranac Lake,https://upload.wikimedia.org/wikipedia/commons/e/ec/Small_Island_in_Lower_Saranac_Lake.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Small_Island_in_Lower_Saranac_Lake.jpg/250px-Small_Island_in_Lower_Saranac_Lake.jpg,"Lower Saranac Lake is one of three connected lakes, part of the Saranac River, near the village of Saranac Lake in the Adirondacks in northern New York. With Middle Saranac Lake and Upper Saranac Lake, a 17-mile (27 km) paddle with only one portage is possible.  The Saranac Lake Islands Public Campground provides 87 campsites on inlands in Lower and Middle Saranac Lake. In addition to the Saranac River, it is fed by nearby Lake Colby, Fish Creek, and Lilly Pad Pond. Lower Saranac Lake is located in the town of Harrietstown, New York. The lake, along with both Upper and Middle Saranac Lakes, is also part of the 740-mile Northern Forest Canoe Trail, which begins in Old Forge, NY and ends in Fort Kent, ME.",00957.jpg,00959.jpg,North America
<Rutajärvi_(Leivonmäki)>,Rutajärvi,Finland,61.9497,26.0724,Rutajärvi at Leivonmäki NP.JPG,Rutajärvi at Leivonmäki,https://upload.wikimedia.org/wikipedia/commons/f/f4/Rutaj%C3%A4rvi_at_Leivonm%C3%A4ki_NP.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/Rutaj%C3%A4rvi_at_Leivonm%C3%A4ki_NP.JPG/250px-Rutaj%C3%A4rvi_at_Leivonm%C3%A4ki_NP.JPG,"Rutajärvi is a medium-sized lake in Joutsa municipality, next to the Leivonmäki National Park in Central Finland region. The western shores of the lake are included to the park.",00958.jpg,00960.jpg,Europe
<Kiesimä>,Kiesimä,Finland,62.76666666666666,26.58333333333333,Kiesimän kanava 5.jpg,Kiesimä channel in 2013,https://upload.wikimedia.org/wikipedia/commons/a/a4/Kiesim%C3%A4n_kanava_5.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Kiesim%C3%A4n_kanava_5.jpg/250px-Kiesim%C3%A4n_kanava_5.jpg,Kiesimä is a medium-sized lake of Finland. It belongs in the Kymijoki main catchment area. It is located in the region Pohjois-Savo. The Kiesimä Canal connects the lake westwards to the lake Konnevesi and the Kerkonkoski Canal connects it eastwards to the lake Niinivesi.,00959.jpg,00961.jpg,Europe
<Lake_Lama>,Lake Lama,Russia,69.5172222,90.625,Putorana2. Lama lake..jpg,Panorama of the lake,https://upload.wikimedia.org/wikipedia/commons/e/e9/Putorana2._Lama_lake..jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Putorana2._Lama_lake..jpg/250px-Putorana2._Lama_lake..jpg,"Lake Lama (Russian: Лама) is a large freshwater lake (of tectonic origin) in Krasnoyarsk Krai, north-central part of Russia.",00960.jpg,00962.jpg,Asia
<Lake_Sfânta_Ana>,Lake Sfânta Ana,Romania,46.12638888888889,25.888055555555557,Szent Anna-tó-1.jpg,Lake Sfânta Ana,https://upload.wikimedia.org/wikipedia/commons/4/4e/Szent_Anna-t%C3%B3-1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Szent_Anna-t%C3%B3-1.jpg/250px-Szent_Anna-t%C3%B3-1.jpg,"Lake Sfânta Ana (Romanian pronunciation: [ˈsfɨnta ˈana]; Hungarian: Szent Anna-tó, meaning ""Saint Anne Lake"" in both languages) is the only crater lake in Romania located in the volcanic crater of the volcano named Ciomatu Mare of the Eastern Carpathians, near Tușnad in the Natural Reserve of Mohoș, Harghita County, Romania. 
Palynology studies concluded that the history of Lake Saint Anne began about 9,800-8,800 years ago, at the stage of peat bog and shallow lake.
It has an oval form and an area of 220,000 m².
According to measurements made in 2005, the maximum depth of the lake is 6.4 m and the sediment thickness is about 4 m. The lake is supplied exclusively from precipitation, therefore the degree of mineralization of the water is very low. The water purity approaches of that of distilled water, with only 0.0029 ml mineral
In winter, the lake is covered with a layer of ice of up to 1 m. The lake is part of the Mohos Nature Reserve.
Near the lake there is a Roman Catholic chapel dedicated to Saint Anne.
Swimming in the lake in general is prohibited since April 2018. It is available only for sporting events under special permits.",00961.jpg,00963.jpg,Europe
<Lake_Velence>,Lake Velence,Hungary,47.20833333333334,18.6,Agárd 009.jpg,Lake Velence near Agárd,https://upload.wikimedia.org/wikipedia/commons/5/5b/Ag%C3%A1rd_009.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Ag%C3%A1rd_009.jpg/250px-Ag%C3%A1rd_009.jpg,"Lake Velence, an endorheic basin, is the third largest natural lake in Hungary. It is a popular holiday destination among Hungarians.
The lake has an area of 26 km2, one third of which is covered by the common reed. Because of the sunny climate of the area and the shallowness of the lake, it is one of the warmest lakes in Europe: its temperature in the summer may reach 26 to 28 °C.",00962.jpg,00964.jpg,Europe
<Orzysz_(lake)>,Orzysz,Poland,53.83305555555556,22.02638888888889,Jezioro Orzysz.jpg,Orzysz Lake,https://upload.wikimedia.org/wikipedia/commons/0/07/Jezioro_Orzysz.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Jezioro_Orzysz.jpg/250px-Jezioro_Orzysz.jpg,"Orzysz (German: Arys-See) is a lake located in the Masurian Lake District, in the Land of the Great Masurian Lakes, in the Warmian-Masurian Voivodeship, in Pisz County, in the urban-rural Gmina Orzysz. On the southwestern shore of the lake is located the town of Orzysz.The lake is a ribbon lake with an area of 1070.7 ha, located at an elevation of 117 metres, with a varied depth and forested shores on the southwestern and northeastern shores of the lake. The shore has an irregular shape, which is characterised by many bays along its shoreline, and long narrow peninsulas, which deeply cut through the lake. In the Southern part of the lake there is a long bay which is separated by the twisting Ameryka (America) Peninsula from the nearby Wierzbińskie Lake (70 ha).
The lake has ten islands, with a total area of about 74 ha. The largest of them is Różany Ostrów also known as Wyspą Róż (54 ha) which is linked to the mainland by a bridge. The lake is joined with nearby lakes by small canals. The river Orzysza, which flows out of the lake, links it with the nearby lakes Tyrkło and Śniardwy. There is a kayak trail that runs through the area.The main characteristics of the lake are that of its varying depth and many species of plants; on the shores of the lake, there are forests of different types of pine and spruce trees.
Types of fish in the lake waters include Coregonus albula, common bream, European perch, Northern pike, zander, silver bream, common rudd, common roach and common bleak.",00963.jpg,00965.jpg,Europe
<Boeung_Kak>,Boeung Kak,Cambodia,11.578055555555556,104.91,Boeng Kak sunset.jpg,"Boeung Kak lake at the evening,  below the map as it was before 2009.",https://upload.wikimedia.org/wikipedia/commons/c/cf/Boeng_Kak_sunset.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Boeng_Kak_sunset.jpg/250px-Boeng_Kak_sunset.jpg,"Boeung Kak (Khmer: បឹងកក់) is an area in Khan Daun Penh and Khan Toul Kork centrally located in the capital city of Cambodia, Phnom Penh. Until around 2010, it was covered by the largest urban lake in Phnom Penh. Residential areas, businesses, restaurants, hotels, embassies and other local businesses surrounded the area of the lake. Phnom Penh's main railway station formerly sat on its south coast. The lake itself was 90 hectares in area.In 2007 the Cambodian government made an agreement to lease the land to Shukaku Inc. for 99 years. This agreement has resulted in the filling of the lake with sand in order for the company to build condominiums and other complexes on the land. The change of the lake and the area surrounding the lake has had major social and environmental impact. Several non-governmental organizations in Cambodia as well as international actors have protested the destruction of Boeung Kak Lake. In 2010, 90 percent of the lake had already been filled with sand. As of 2015, roads and drainage infrastructure has been installed and real estate development is taking place there.",00964.jpg,00966.jpg,Asia
<Lake_George_(New_York)>,Lake George,United States,43.62222222222222,-73.54666666666667,Lake George from village beach.jpg,Lake George from the village of Lake George at the southern end.,https://upload.wikimedia.org/wikipedia/commons/e/e1/Lake_George_from_village_beach.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Lake_George_from_village_beach.jpg/250px-Lake_George_from_village_beach.jpg,"Lake George, nicknamed the Queen of American Lakes, is a long, narrow oligotrophic lake located at the southeast base of the Adirondack Mountains, in the northeastern portion of the U.S. state of New York. It lies within the upper region of the Great Appalachian Valley and drains all the way northward into Lake Champlain and the St. Lawrence River drainage basin. The lake is situated along the historical natural (Amerindian) path between the valleys of the Hudson and St. Lawrence Rivers, and so lies on the direct land route between Albany, New York, and Montreal, Quebec, Canada. The lake extends about 32.2 mi (51.8 km) on a north-south axis, is 187 ft (57 m) deep , and varies from one to three miles (1.6 to 4.8 km) in width, presenting a significant barrier to east–west travel. Although the year-round population of the Lake George region is relatively small, the summertime population can swell to over 50,000 residents, many in the village of Lake George region at the southern end of the lake.Lake George drains into Lake Champlain to its north through a short stream, the La Chute River, with many falls and rapids, dropping 226 feet (69 m) in its 3.5-mile (5.6 km) course—virtually all of which is within the lands of Ticonderoga, New York, and near the site of the Fort Ticonderoga. Ultimately the waters flowing via the 106-mile-long (171 km) Richelieu River drain into the St. Lawrence River downstream and northeast of Montreal, and then into the North Atlantic Ocean above Nova Scotia.",00965.jpg,00967.jpg,North America
<Mirror_Lake_(California)>,Mirror Lake,United States,37.7485,-119.5491,Yosemite national park mirror lake 2010u.JPG,"Mirror Lake, March 2010",https://upload.wikimedia.org/wikipedia/commons/7/70/Yosemite_national_park_mirror_lake_2010u.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/Yosemite_national_park_mirror_lake_2010u.JPG/250px-Yosemite_national_park_mirror_lake_2010u.JPG,"Mirror Lake is a small, seasonal lake located on Tenaya Creek in Yosemite National Park. Situated in Tenaya Canyon directly between North Dome and Half Dome, it is the last remnant of a large glacial lake that once filled most of Yosemite Valley at the end of the last Ice Age, and is close to disappearing due to sediment accumulation.",00966.jpg,00968.jpg,North America
<Somerset_Dam>,Somerset Dam,Australia,-27.11444444444445,152.55694444444447,SomersetDamWallNew.JPG,Wall of Somerset Dam,https://upload.wikimedia.org/wikipedia/commons/9/95/SomersetDamWallNew.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/9/95/SomersetDamWallNew.JPG/250px-SomersetDamWallNew.JPG,"The Somerset Dam is a mass concrete gravity dam with a gated spillway across the Stanley River in Queensland, Australia. It is within the locality of Somerset Dam in the Somerset Region in South East Queensland. The main purpose of the dam is the supply of potable water for the Brisbane, Gold Coast and Logan City regions. Additionally, the dam provides for flood mitigation, recreation and for the generation of hydroelectricity. The impounded reservoir is called Lake Somerset.
The dam, lake and surrounding village of Somerset are named in honour of Henry Plantagenet Somerset, a local grazier and Member of the Legislative Assembly of Queensland who represented the seat of Stanley from 1904 until 1920.",00967.jpg,00969.jpg,Oceania
<Vajiralongkorn_Dam>,Vajiralongkorn Dam,Thailand,14.799444444444443,98.59694444444445,The Vajiralongkorn Dam.JPG,The Vajiralongkorn Dam,https://upload.wikimedia.org/wikipedia/commons/f/f9/The_Vajiralongkorn_Dam.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/The_Vajiralongkorn_Dam.JPG/250px-The_Vajiralongkorn_Dam.JPG,"Vajiralongkorn Dam (Thai: เขื่อนวชิราลงกรณ; RTGS: Khuean Wachiralongkon), also called the Khao Laem Dam (เขื่อนเขาแหลม), is a concrete-faced rock-fill dam (CFRD) in Thong Pha Phum District in Kanchanaburi, Thailand. The dam lies across the Khwae Noi River (River Kwai) and was renamed Vajiralongkorn Dam after King Vajiralongkorn on 13 July 2001 when he was crown prince. Vajiralongkorn Dam is Thailand's first CFRD and supplies a 300 MW hydroelectric power station with water. The dam was built and is managed by the Electricity Generating Authority of Thailand (EGAT).",00968.jpg,00970.jpg,Asia
<Yulton_Lake>,Yulton Lake,Chile,-45.10527777777778,-72.91805555555554,Lago Yulton.jpg,Cay Volcano in the distance.,https://upload.wikimedia.org/wikipedia/commons/6/6a/Lago_Yulton.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Lago_Yulton.jpg/250px-Lago_Yulton.jpg,"Yulton Lake, situated 4 km east of Cay Volcano and 15 km east of Maca Volcano, is a volcano-dammed lake in Aysén del General Carlos Ibáñez del Campo Region, Chile.",00969.jpg,00971.jpg,South America
<Great_Salt_Lake>,Great Salt Lake,United States,41.16666666666666,-112.58333333333331,Great Salt Lake ISS 2003.jpg,"Satellite photo from August 2003 after five years of drought, reaching near-record lows. Note the difference in colors between the northern and southern portions of the lake, the result of a railroad causeway.",https://upload.wikimedia.org/wikipedia/commons/0/0b/Great_Salt_Lake_ISS_2003.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Great_Salt_Lake_ISS_2003.jpg/250px-Great_Salt_Lake_ISS_2003.jpg,"The Great Salt Lake, located in the northern part of the U.S. state of Utah, is the largest salt water lake in the Western Hemisphere, and the eighth-largest terminal lake in the world. In an average year the lake covers an area of approximately 1,700 square miles (4,400 km2), but the lake's size fluctuates substantially due to its shallowness. For instance, in 1963 it reached its lowest recorded size at 950 square miles (2,460 km²), but in 1988 the surface area was at the historic high of 3,300 square miles (8,500 km2). In terms of surface area, it is the largest lake in the United States that is not part of the Great Lakes region.
The lake is the largest remnant of Lake Bonneville, a prehistoric pluvial lake that once covered much of western Utah. The three major tributaries to the lake, the Jordan, Weber, and Bear rivers together deposit approximately 1.1 million tons of minerals in the lake each year. As it is endorheic (has no outlet besides evaporation), it has very high salinity (far saltier than seawater) and its mineral content is steadily increasing.  Due to the high density resulting from its mineral content, swimming in the Great Salt Lake is similar to floating.  Its shallow, warm waters cause frequent, sometimes heavy lake-effect snows from late fall through spring.
Although it has been called ""America's Dead Sea"", the lake provides a habitat for millions of native birds, brine shrimp, shorebirds, and waterfowl, including the largest staging population of Wilson's phalarope in the world.",00970.jpg,00972.jpg,North America
<Lake_Barombi_Mbo>,Lake Barombi Mbo,Cameroon,4.666666666666667,9.4,Manengouba-Tombel.jpg,"Satellite photo from NASA. Barombi Mbo is the largest circular lake, just above center.",https://upload.wikimedia.org/wikipedia/commons/5/50/Manengouba-Tombel.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Manengouba-Tombel.jpg/250px-Manengouba-Tombel.jpg,"Lake Barombi Mbo or Barombi-ma-Mbu is a lake near Kumba in the Southwest Region of Cameroon. It is located in the Cameroon volcanic chain, and is the largest volcanic lake in this region. It is one of the oldest radiocarbon-dated lakes in Africa, with the youngest lava flow in it being about one million years old. On old colonial maps the area was known as Elefanten Sea (Elephant Lake), but the elephants living in the area were extirpated due to ivory trading.",00971.jpg,00973.jpg,Africa
<Lake_Segozero>,Lake Segozero,Russia,63.3,33.75,Lake Segozero NASA.jpg,Seen from space,https://upload.wikimedia.org/wikipedia/commons/2/22/Lake_Segozero_NASA.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Lake_Segozero_NASA.jpg/250px-Lake_Segozero_NASA.jpg,"Lake Segozero (Russian: Сегозеро, Finnish: Seesjärvi) is a large freshwater lake in the Republic of Karelia, northwestern part of Russia. It is located at 63.3°N 33.75°E﻿ / 63.3; 33.75. The Segezha is a major outflow from Segozero and it empties to Vygozero. After the hydroelectric power plant was built on Segezha River the surface area of Segozero have risen from 815 km² to 906 km².",00972.jpg,00974.jpg,Asia
<Bukówka_Lake>,Bukówka Lake,Poland,50.71305555555556,15.946111111111113,Zbiornik w Bukówce.JPG,Bukówka Lake,https://upload.wikimedia.org/wikipedia/commons/6/69/Zbiornik_w_Buk%C3%B3wce.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Zbiornik_w_Buk%C3%B3wce.JPG/250px-Zbiornik_w_Buk%C3%B3wce.JPG,"Bukówka Lake is a retention reservoir located in the drainage basin of the River Bóbr, in the Gmina Lubawka, Kamienna Góra County, Lower Silesian Voivodeship; in Poland.",00973.jpg,00975.jpg,Europe
<Lake_Kyoga>,Lake Kyoga,Uganda,1.5,33.0,Lake Kyoga (NASA).jpg,2002 NASA MODIS satellite picture. White spots are clouds.,https://upload.wikimedia.org/wikipedia/commons/8/8b/Lake_Kyoga_%28NASA%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Lake_Kyoga_%28NASA%29.jpg/250px-Lake_Kyoga_%28NASA%29.jpg,"Lake Kyoga (also spelled Kioga) is a large shallow lake in Uganda, about 1,720 km2 (660 sq mi) in area and at an elevation of 1,033 metres. The Victoria Nile flows through the lake on its way from Lake Victoria to Lake Albert. The main inflow from Lake Victoria is regulated by the Nalubaale Power Station in Jinja. Another source of water is the Mount Elgon region on the border between Uganda and Kenya.  While Lake Kyoga is part of the African Great Lakes system, it is not itself considered a great lake.

The lake reaches a depth of about 5.7 metres, and most of it is less than 4 metres deep. Areas that are less than 3 metres deep are completely covered by water lilies, while much of the swampy shoreline is covered with papyrus and the invasive water hyacinth. The papyrus also forms floating islands that drift between a number of small permanent islands. Extensive wetlands fed by a complex system of streams and rivers surround the lakes.  Nearby Lake Kwania is a smaller lake but deeper.",00974.jpg,00976.jpg,Africa
<Namtso>,Namtso,China,30.7,90.55,Namtso-and-holy-rock.jpg,View of the lake and the holy rock near the Tashi Dor monastery (2005),https://upload.wikimedia.org/wikipedia/commons/5/58/Namtso-and-holy-rock.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Namtso-and-holy-rock.jpg/250px-Namtso-and-holy-rock.jpg,"Namtso or Lake Nam (officially: Nam Co; Mongolian: Tenger nuur; “Heavenly Lake”; in European literature: Tengri Nor, 30°42′N 90°33′E) is a mountain lake on the border between  Damxung County of Lhasa prefecture-level city and Baingoin County of Nagqu Prefecture in the Tibet Autonomous Region of China, approximately 112 kilometres (70 mi) NNW of Lhasa.",00975.jpg,00977.jpg,Asia
<Williamson_Lake>,Williamson Lake,Canada,49.1505,-121.596,Williamson Lake.jpg,(October 2008),https://upload.wikimedia.org/wikipedia/commons/9/95/Williamson_Lake.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/95/Williamson_Lake.jpg/250px-Williamson_Lake.jpg,"Williamson Lake is a small mountain lake located below Welch Peak, near Chilliwack, British Columbia, Canada. It can be accessed by two different hiking trails, one 4 kilometers and the other 13 kilometers in length.",00976.jpg,00978.jpg,North America
<Kama_Reservoir>,Kama Reservoir,Russia,58.98333333333333,56.16666666666666,Камское водохранилище.PNG,View from the confluence area of the Chusovaya River.,https://upload.wikimedia.org/wikipedia/commons/a/ae/%D0%9A%D0%B0%D0%BC%D1%81%D0%BA%D0%BE%D0%B5_%D0%B2%D0%BE%D0%B4%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D0%B8%D0%BB%D0%B8%D1%89%D0%B5.PNG,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/%D0%9A%D0%B0%D0%BC%D1%81%D0%BA%D0%BE%D0%B5_%D0%B2%D0%BE%D0%B4%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D0%B8%D0%BB%D0%B8%D1%89%D0%B5.PNG/250px-%D0%9A%D0%B0%D0%BC%D1%81%D0%BA%D0%BE%D0%B5_%D0%B2%D0%BE%D0%B4%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D0%B8%D0%BB%D0%B8%D1%89%D0%B5.PNG,"The Kama Reservoir, also known as the Perm Reservoir (Russian: Камское водохранилище, Пермское водохранилище), is a reservoir formed by the dam of the Kama Hydroelectric Station near Perm (constructed in 1954-1956). The Kama Reservoir has a surface area of 1,915 km² and a water volume of 12,2 cubic km. Its length along the Kama is 272 km, major width - up to 30 km, average depth - 6,3 m (with maximum depth equaling 30 m). The Kama Reservoir was created for the benefit of transportation, energetics, and water supply. It also performs seasonal flow regulation. The cities of Perm, Dobryanka, Chyormoz, Berezniki, Usolye, and Solikamsk are located on the shores of the Kama Reservoir.

This article includes content derived from the Great Soviet Encyclopedia, 1969–1978, which is partially in the public domain.",00036.png,00038.png,Asia
<Jandari_Lake>,Jandari Lake,Georgia,41.42583333333333,45.2175,Lake Jandari 3.JPG,Northeast shore (Georgian side),https://upload.wikimedia.org/wikipedia/commons/0/0a/Lake_Jandari_3.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Lake_Jandari_3.JPG/250px-Lake_Jandari_3.JPG,"Jandari Lake (Georgian: ჯანდარის ტბა; Azerbaijani: Candargöl) is a lake on Georgia-Azerbaijan border, it is located in south-east Georgia and north-west Azerbaijan, at 291,4 Metres above sea level. The area of surface is 10.6 km², while the catchment area is 102 km². Maximal depth is 7.2 m. Some 67% of the basin is located on Georgian territory and 33% in Azerbaijan.",00977.jpg,00979.jpg,Asia
<Owasco_Lake>,Owasco Lake,United States,42.815,-76.50833333333334,OwascoLake800S.jpg,"Owasco Lake, looking south.",https://upload.wikimedia.org/wikipedia/commons/1/15/OwascoLake800S.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/OwascoLake800S.jpg/250px-OwascoLake800S.jpg,Owasco Lake  is the sixth largest and third easternmost of the Finger Lakes of New York in the United States. It is part of the traditional territory of the Cayuga nation.,00978.jpg,00980.jpg,North America
<Lough_Neagh>,Lough Neagh,United Kingdom,54.61833333333333,-6.395277777777778,File:Wfm lough neagh.jpg,NASA Landsat image,https://upload.wikimedia.org/wikipedia/commons/7/7e/Wfm_lough_neagh.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Wfm_lough_neagh.jpg/250px-Wfm_lough_neagh.jpg,"Lough Neagh ( LOKH NAY) is a large freshwater lake in Northern Ireland. It is the largest lake by area in the British Isles, with a surface area of 151 square miles (392 square kilometres). It supplies 40% of Northern Ireland's water. Its main inflows are the Upper River Bann and River Blackwater, and its main outflow is the Lower River Bann. Its name comes from Irish: Loch nEachach, meaning ""Eachaidh's lake"" (Irish: [l̪ˠɔx ˈn̠ʲahax]). The lough is owned by the Earl of Shaftesbury.",00979.jpg,00981.jpg,Europe
<Tasersuatsiaq>,Tasersuatsiaq,Greenland,66.97361111111111,-50.65,Tasersuatsiaq-lake-ferguson-qeqqata-greenland.jpg,"Tasersuatsiaq seen from the eastern shore, giving a distorted perspective of shape",https://upload.wikimedia.org/wikipedia/commons/4/4d/Tasersuatsiaq-lake-ferguson-qeqqata-greenland.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Tasersuatsiaq-lake-ferguson-qeqqata-greenland.jpg/250px-Tasersuatsiaq-lake-ferguson-qeqqata-greenland.jpg,"Tasersuatsiaq (old spelling: Taserssuatsiaq) is a lake in central-western Greenland, in the Qeqqata municipality. It is located southeast of Kangerlussuaq, with a depth of 80 m (262.5 ft), covering an area of 750ha. During the operating years of the American base at Bluie West Eight at Kangerlussuaq the lake was referred to as Lake Ferguson. The lake and the Roklubben Restaurant at its western shore are connected to Kangerlussuaq by a gravel road, one of the very few in Greenland. Tasersuatsiaq is a source of fresh water for Kangerlussuaq.",00980.jpg,00982.jpg,North America
<Lake_Manyara>,Lake Manyara,Tanzania,-3.583333333333333,35.833333333333336,Overlook of Lake Manyara National Park.JPG,Overlook of Lake Manyara National Park,https://upload.wikimedia.org/wikipedia/commons/4/45/Overlook_of_Lake_Manyara_National_Park.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Overlook_of_Lake_Manyara_National_Park.JPG/250px-Overlook_of_Lake_Manyara_National_Park.JPG,"Lake Manyara is the seventh-largest lake of Tanzania by surface area, at 470-square-kilometre (180 sq mi). It is a shallow, alkaline lake in the Natron-Manyara-Balangida branch of the East African Rift in Manyara Region in Tanzania..The northwest quadrant of the lake (about 200 sq, km.)  is included within Lake Manyara National Park and it is part of the Lake Manyara Biosphere Reserve, established in 1981 by UNESCO as part of its Man and the Biosphere Programme. There are differing explanations for how Lake Manyara got its name. The name Manyara may come from the Maasai word emanyara, which is the spiky, protective enclosure around a family homestead (boma). Possibly the 600 m high rift escarpment hems in the lake, like the enclosure around a Maasai boma. Another theory is that the Mbugwe tribe, who live in the Lake Manyara area, may have given the lake its name based on the Mbugwe word manyero, meaning a trough or place where animals drink water.",00981.jpg,00983.jpg,Africa
<Lake_Plastiras>,Lake Plastiras,Greece,39.29722222222222,21.7525,Plastira3.JPG,Tavropos Reservoir,https://upload.wikimedia.org/wikipedia/commons/3/33/Plastira3.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Plastira3.JPG/250px-Plastira3.JPG,"Lake Plastiras (Greek: Λίμνη Πλαστήρα) also called Tavropos Reservoir (Greek: Τεχνητή Λίμνη Ταυρωπού) is an artificial lake fed by  Tavropos (Megdovas) river, located in Karditsa regional unit, near the city of Karditsa, Greece. The lake is named after the Greek general and politician Nikolaos Plastiras, who was the first to visualize the construction of an artificial lake in the area.",00982.jpg,00984.jpg,Europe
"<Summit_Lake_(Paxson,_Alaska)>",Summit Lake,United States,63.13888888888889,-145.55,Summit Lake Paxson AK.jpg,A summer view across Summit Lake,https://upload.wikimedia.org/wikipedia/commons/3/3b/Summit_Lake_Paxson_AK.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Summit_Lake_Paxson_AK.jpg/250px-Summit_Lake_Paxson_AK.jpg,"Summit Lake is located above the tree line on the south slope of the Alaska Range between miles 192 and 196 of the Richardson Highway (AR-4). It is about 200 miles (320 km) north of Valdez, 180 miles (290 km) south of Fairbanks, and just south of Isabel Pass at an elevation of 3,300 feet (1,000 m). It is also situated within the northeast corner of the census-designated place of Paxson, about 15 miles (24 km) upstream (north) of Paxson Lake.

It is glacier-fed by several creeks to the north, including Gunn Creek (which flows from the Gulkana Glacier). There are also additional creeks that feed into the lake from the west and southeast. The lake is up to 300 feet (91 m) deep and is covered with ice up to 5 feet (1.5 m) thick from November until mid-June. It is also the headwaters of the Gulkana River (a main tributary of the Copper River) well known for its ""Copper River Reds"" salmon, which migrate in late September to spawn in Gunn Creek on the north end of the lake. The lake is 7.1 miles (11.4 km) long, 1.1 miles (1.8 km) wide, and has a surface area of 6.28 square miles (16.3 km2).The area is known for the annual Arctic Man Summit Lake Classic ski and snow-machine race, attended by up to 13,000 visitors each April, weather permitting.",00983.jpg,00985.jpg,North America
<Veliko_Blato>,Veliko Blato,Serbia,44.862759000000004,20.494819,Borca.jpg,Aerial view of Borča with Veliko Blato in the distance,https://upload.wikimedia.org/wikipedia/commons/2/2c/Borca.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Borca.jpg/250px-Borca.jpg,"Veliko Blato (Serbian: Велико Блато) is a lake in Krnjača, an urban neighborhood of Belgrade, Serbia. It is located in the municipality of Palilula.",00984.jpg,00986.jpg,Europe
<Lily_Lake_(Pennsylvania)>,Lily Lake,United States,41.141999999999996,-76.083,Lily Lake 1.JPG,The western part of Lily Lake,https://upload.wikimedia.org/wikipedia/commons/8/89/Lily_Lake_1.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Lily_Lake_1.JPG/250px-Lily_Lake_1.JPG,"Lily Lake (also known as Long Pond or Beach Pond) is an impoundment and natural lake in Luzerne County, Pennsylvania, in the United States. It has a surface area of approximately 160 acres and is situated on Pond Creek. It is a natural glacial lake in Slocum Township and Conyngham Township. The lake is listed on the Luzerne County Natural Areas Inventory. It is inhabited by eleven species of fish, including alewives and bluegills. The lake has one boat launch.",00985.jpg,00987.jpg,North America
